,y
12645,no
12646,no
12647,no
12648,no
12650,no
12651,no
12652,no
12653,no
12654,no
12656,no
12657,no
12658,no
12659,no
12660,no
12661,no
12662,no
12664,no
12666,no
12667,no
12669,no
12670,no
12671,no
12674,no
12675,no
12676,no
12677,no
12679,no
12680,no
12681,no
12682,no
12683,no
12684,no
12685,no
12686,no
12688,no
12689,no
12691,no
12692,no
12694,no
12695,no
12697,no
12698,no
12700,no
12701,no
12702,no
12703,no
12705,no
12706,no
12707,yes
12708,no
12709,no
12710,no
12711,no
12712,no
12714,no
12715,no
12716,no
12717,no
12718,no
12719,no
12722,no
12723,no
12724,no
12725,no
12726,no
12728,no
12730,no
12731,no
12732,no
12733,no
12734,no
12735,no
12736,no
12737,no
12738,no
12739,no
12740,no
12741,no
12743,no
12744,no
12746,no
12748,no
12749,no
12750,no
12751,no
12752,no
12754,no
12755,no
12756,no
12757,no
12758,yes
12760,no
12761,no
12762,no
12763,no
12764,no
12765,no
12766,yes
12767,yes
12768,no
12770,no
12772,no
12774,no
12775,no
12777,no
12778,no
12779,no
12780,no
12781,no
12782,no
12783,no
12784,no
12785,yes
12786,no
12787,no
12788,no
12789,no
12790,no
12791,no
12792,no
12793,no
12794,no
12795,no
12796,no
12797,no
12798,no
12799,no
12800,no
12801,no
12802,no
12803,yes
12804,no
12806,yes
12807,no
12808,no
12809,yes
12810,no
12811,no
12812,no
12814,no
12815,no
12816,no
12817,no
12818,no
12819,no
12821,no
12822,no
12823,yes
12824,no
12825,no
12826,yes
12827,no
12828,no
12831,no
12832,no
12833,no
12834,no
12835,no
12836,no
12837,no
12838,no
12841,no
12842,no
12843,yes
12844,no
12845,no
12846,no
12847,no
12848,no
12850,no
12851,no
12852,no
12854,no
12855,no
12856,no
12859,no
12860,no
12863,no
12864,no
12865,no
12866,yes
12867,no
12868,no
12869,no
12871,no
12873,no
12874,no
12876,yes
12878,yes
12879,no
12882,no
12883,no
12884,no
12887,yes
12888,no
12889,no
12890,no
12891,no
12892,no
12894,no
12895,no
12897,no
12898,no
12899,no
12900,no
12901,no
12902,no
12903,no
12904,yes
12906,no
12907,no
12909,no
12910,no
12911,no
12912,no
12913,no
12914,no
12916,no
12917,no
12918,no
12919,no
12920,no
12921,no
12922,no
12924,no
12925,no
12927,no
12928,no
12929,no
12930,no
12931,no
12932,yes
12933,no
12934,no
12935,no
12936,no
12937,no
12938,no
12939,no
12941,no
12942,no
12943,no
12944,no
12945,no
12946,no
12947,no
12949,no
12950,no
12951,no
12952,no
12953,no
12954,no
12955,no
12956,no
12958,no
12959,no
12960,no
12961,no
12962,no
12963,no
12964,no
12965,no
12966,no
12968,no
12969,no
12970,no
12971,yes
12972,no
12973,no
12974,no
12975,no
12976,no
12978,no
12979,no
12980,no
12981,no
12982,yes
12983,yes
12984,no
12985,no
12986,no
12987,no
12989,no
12990,no
12991,no
12992,no
12993,no
12994,no
12995,no
12996,no
12997,no
12998,no
12999,no
13000,no
13002,no
13004,no
13005,no
13006,no
13008,no
13009,no
13010,no
13011,yes
13013,no
13015,no
13016,yes
13017,no
13018,no
13019,no
13020,no
13021,no
13022,no
13023,no
13024,no
13025,no
13026,no
13027,yes
13028,no
13029,no
13030,no
13031,yes
13032,no
13035,no
13036,no
13037,no
13039,no
13040,no
13041,no
13042,no
13045,no
13047,no
13048,no
13050,no
13051,no
13052,no
13053,no
13054,no
13056,no
13058,no
13059,no
13061,no
13062,no
13063,no
13064,no
13065,no
13066,no
13067,no
13068,no
13069,no
13070,no
13071,no
13072,no
13073,no
13075,no
13076,no
13077,no
13078,no
13079,no
13080,no
13081,no
13082,no
13084,no
13085,no
13086,no
13087,no
13088,no
13089,no
13090,no
13091,no
13093,no
13094,no
13095,no
13096,no
13098,no
13100,no
13101,no
13102,no
13103,no
13104,no
13105,no
13106,no
13107,no
13108,no
13109,no
13110,no
13111,no
13112,no
13114,no
13115,no
13116,no
13117,no
13118,no
13119,no
13120,no
13121,no
13122,no
13124,no
13125,no
13127,no
13128,no
13129,yes
13130,no
13131,yes
13133,no
13134,yes
13135,no
13137,yes
13140,no
13141,no
13142,no
13143,no
13144,no
13146,no
13147,no
13148,no
13149,no
13150,no
13153,no
13155,no
13156,no
13157,no
13158,no
13159,no
13160,no
13161,no
13162,no
13163,no
13165,no
13166,no
13167,no
13168,no
13170,no
13171,no
13172,no
13174,no
13175,no
13176,yes
13177,no
13180,no
13181,no
13182,no
13185,no
13186,yes
13188,no
13189,yes
13190,no
13192,no
13193,no
13194,no
13195,no
13196,no
13197,no
13198,no
13199,no
13200,no
13201,no
13202,no
13205,no
13206,no
13207,no
13208,no
13209,no
13210,no
13213,no
13214,no
13215,no
13217,yes
13218,yes
13219,no
13220,no
13221,no
13222,no
13223,yes
13224,yes
13225,no
13227,no
13228,no
13229,no
13230,no
13231,yes
13232,no
13233,no
13234,no
13236,no
13237,no
13238,no
13239,no
13240,no
13241,no
13243,no
13244,no
13245,no
13247,no
13248,no
13249,no
13252,no
13253,no
13255,no
13257,no
13258,yes
13259,no
13260,no
13261,no
13262,no
13263,no
13264,no
13266,no
13268,no
13269,yes
13270,no
13271,no
13272,no
13273,no
13274,no
13275,no
13278,no
13280,no
13281,yes
13282,no
13284,no
13285,no
13286,no
13287,no
13289,no
13290,no
13291,no
13292,no
13296,no
13297,no
13298,no
13299,no
13300,no
13301,no
13302,no
13304,no
13305,no
13306,no
13307,no
13308,no
13310,no
13311,no
13312,no
13313,no
13314,no
13315,no
13316,no
13317,no
13318,no
13319,no
13320,no
13321,no
13322,no
13323,no
13324,no
13326,no
13327,no
13328,no
13330,no
13331,no
13332,no
13334,no
13335,no
13336,no
13337,no
13339,no
13340,no
13341,no
13342,no
13343,no
13344,no
13345,no
13346,no
13347,no
13348,no
13350,no
13351,no
13353,no
13354,no
13356,no
13357,no
13358,no
13359,no
13360,no
13361,no
13362,no
13364,no
13365,no
13366,no
13367,no
13368,no
13370,no
13371,no
13372,no
13373,no
13374,no
13375,no
13377,no
13378,no
13379,no
13380,no
13381,no
13382,no
13383,no
13384,no
13385,no
13386,no
13387,no
13389,no
13390,no
13392,no
13393,no
13394,no
13395,no
13396,no
13397,no
13398,no
13399,no
13400,no
13401,no
13402,no
13403,no
13405,no
13406,no
13408,no
13409,yes
13410,no
13411,no
13412,no
13413,no
13415,no
13416,no
13417,no
13418,no
13419,no
13421,no
13423,no
13425,no
13427,no
13428,no
13429,no
13431,yes
13433,no
13434,no
13435,no
13438,yes
13439,no
13440,no
13441,no
13442,no
13445,no
13446,no
13447,no
13448,no
13449,no
13450,no
13451,no
13452,no
13454,no
13455,no
13458,no
13459,no
13460,yes
13461,no
13462,no
13464,no
13465,no
13466,no
13467,no
13469,no
13471,yes
13472,no
13473,no
13474,no
13475,no
13476,no
13477,no
13478,no
13479,no
13480,no
13481,no
13483,no
13484,no
13485,no
13486,no
13488,no
13489,no
13491,no
13492,no
13493,no
13494,yes
13495,no
13498,no
13499,no
13500,no
13501,no
13502,no
13503,no
13504,yes
13505,no
13507,no
13508,no
13509,no
13510,no
13511,no
13512,no
13513,no
13514,no
13515,no
13516,no
13519,no
13520,no
13521,no
13522,no
13523,no
13524,no
13525,no
13527,no
13528,no
13529,no
13530,no
13531,yes
13532,no
13533,no
13534,no
13536,no
13538,no
13539,no
13540,no
13541,no
13542,yes
13543,no
13544,no
13546,no
13547,no
13549,no
13550,no
13552,no
13553,no
13556,no
13557,no
13558,no
13559,no
13560,no
13561,no
13562,no
13564,no
13565,no
13566,no
13567,no
13569,no
13570,no
13573,no
13576,no
13577,no
13578,no
13580,no
13581,no
13582,no
13583,no
13584,no
13585,yes
13587,no
13588,no
13590,no
13591,no
13592,no
13593,no
13594,no
13595,yes
13596,no
13598,no
13600,no
13601,no
13602,no
13603,no
13606,no
13607,no
13608,no
13609,no
13610,no
13611,no
13612,no
13613,no
13614,no
13615,no
13616,no
13617,no
13619,no
13620,yes
13621,no
13622,no
13625,no
13626,no
13627,yes
13630,no
13631,no
13633,no
13634,no
13635,no
13636,no
13639,no
13640,no
13641,no
13642,no
13643,no
13644,no
13645,no
13646,no
13647,no
13648,no
13649,no
13650,no
13651,no
13652,no
13653,no
13654,no
13655,no
13656,no
13657,no
13658,no
13659,no
13660,no
13661,no
13662,no
13663,no
13664,no
13666,no
13667,no
13668,no
13671,no
13672,no
13673,no
13674,no
13675,no
13676,no
13678,no
13679,no
13680,no
13681,no
13682,no
13683,no
13684,no
13686,no
13687,no
13688,no
13689,no
13690,no
13691,no
13693,no
13694,no
13695,no
13696,no
13697,no
13698,no
13699,no
13700,yes
13702,no
13703,no
13704,no
13705,yes
13708,no
13709,yes
13710,yes
13711,no
13712,no
13713,no
13716,no
13719,no
13720,no
13722,no
13724,no
13725,no
13726,yes
13727,yes
13729,no
13730,no
13731,no
13732,yes
13733,no
13734,yes
13736,no
13737,yes
13738,no
13739,no
13742,no
13743,no
13744,no
13745,no
13746,no
13747,no
13749,yes
13750,no
13752,no
13753,no
13754,no
13755,no
13757,no
13758,no
13759,no
13760,no
13761,no
13762,no
13763,no
13764,no
13765,no
13766,no
13767,no
13768,no
13769,no
13770,no
13771,no
13772,no
13773,no
13775,no
13777,no
13778,no
13779,no
13780,no
13781,no
13782,no
13785,no
13786,no
13787,no
13789,yes
13790,no
13792,yes
13793,no
13794,no
13795,no
13796,no
13797,no
13798,no
13800,no
13801,no
13803,no
13804,no
13805,no
13806,no
13807,yes
13808,no
13810,no
13811,no
13812,no
13813,no
13814,no
13815,no
13816,no
13819,no
13821,no
13822,no
13823,no
13825,no
13826,no
13827,no
13828,no
13829,no
13830,no
13831,no
13832,no
13833,no
13835,no
13836,yes
13837,no
13839,no
13840,no
13841,no
13842,no
13844,no
13845,no
13846,no
13847,no
13849,no
13851,no
13852,no
13853,no
13854,no
13855,no
13856,no
13857,no
13858,no
13859,no
13860,no
13861,no
13862,no
13863,no
13864,no
13865,no
13866,no
13867,no
13868,no
13869,no
13872,no
13873,no
13876,no
13877,no
13878,no
13879,no
13880,no
13881,no
13882,yes
13883,no
13885,no
13886,no
13887,no
13888,no
13889,no
13890,no
13891,no
13893,no
13894,no
13896,no
13897,no
13898,no
13900,no
13901,no
13902,no
13904,no
13905,no
13906,no
13907,no
13908,no
13910,no
13911,no
13912,no
13913,no
13914,no
13916,no
13917,no
13918,no
13919,no
13922,no
13923,no
13924,no
13925,yes
13930,no
13931,no
13932,no
13933,no
13934,no
13935,no
13936,no
13937,no
13938,no
13939,no
13940,no
13941,no
13942,yes
13943,no
13944,no
13945,no
13947,no
13948,no
13949,no
13950,no
13951,no
13952,no
13953,no
13954,no
13955,no
13956,yes
13957,no
13959,no
13960,no
13961,no
13962,no
13963,no
13964,no
13965,no
13966,no
13967,no
13968,no
13969,no
13970,no
13971,no
13972,no
13973,no
13974,no
13975,no
13976,no
13977,yes
13978,yes
13979,no
13981,no
13983,yes
13984,no
13985,no
13988,no
13989,no
13990,no
13991,no
13992,no
13993,no
13996,no
13997,no
13998,no
13999,no
14000,yes
14001,no
14004,no
14005,no
14007,no
14008,no
14009,no
14010,no
14011,no
14012,no
14013,no
14015,no
14019,no
14020,no
14021,no
14022,no
14025,no
14026,no
14027,no
14028,no
14029,no
14030,no
14031,no
14032,no
14035,no
14036,no
14038,no
14039,no
14040,no
14041,no
14042,no
14043,no
14044,no
14046,no
14047,no
14048,no
14049,no
14051,no
14052,no
14053,no
14054,no
14055,no
14056,no
14057,no
14058,no
14059,no
14060,no
14061,no
14064,no
14065,no
14066,no
14068,no
14069,yes
14070,no
14072,no
14073,no
14074,yes
14075,yes
14076,no
14077,no
14078,no
14079,no
14080,no
14082,no
14083,no
14084,no
14085,no
14086,no
14087,no
14088,no
14089,no
14090,no
14091,no
14092,no
14094,no
14095,no
14096,no
14097,no
14098,no
14100,no
14102,no
14103,yes
14104,no
14105,no
14106,no
14107,no
14108,no
14109,no
14110,no
14111,no
14112,no
14113,no
14114,no
14115,no
14116,no
14117,no
14118,no
14119,no
14120,no
14121,no
14122,no
14123,no
14124,no
14126,no
14127,no
14128,no
14129,no
14130,no
14133,no
14136,no
14137,yes
14138,no
14139,no
14141,no
14142,no
14143,no
14144,no
14145,no
14146,no
14147,no
14148,no
14149,no
14150,no
14151,no
14152,no
14153,yes
14154,no
14155,no
14156,no
14157,no
14159,no
14161,no
14162,no
14163,no
14164,no
14165,no
14166,no
14167,no
14168,no
14169,no
14170,no
14171,no
14173,no
14175,no
14177,yes
14179,no
14180,no
14183,no
14185,no
14186,no
14188,no
14189,no
14190,no
14191,no
14192,no
14193,no
14194,no
14195,no
14196,no
14197,no
14200,no
14201,no
14202,no
14203,no
14204,no
14205,no
14206,no
14207,no
14208,no
14209,no
14210,no
14211,no
14213,no
14214,no
14215,no
14216,no
14217,no
14218,no
14220,yes
14221,no
14222,yes
14223,no
14224,no
14225,no
14227,no
14228,no
14229,no
14230,no
14231,no
14232,no
14233,no
14235,no
14236,yes
14240,no
14241,no
14242,no
14243,no
14244,no
14245,no
14246,no
14247,no
14249,no
14250,no
14251,no
14252,no
14253,no
14254,no
14255,no
14258,no
14260,no
14261,no
14263,no
14264,no
14265,no
14266,no
14267,no
14268,no
14269,no
14270,no
14272,no
14273,no
14274,no
14275,no
14277,no
14279,no
14280,no
14281,no
14282,no
14283,no
14284,no
14286,no
14288,no
14290,no
14291,no
14292,no
14293,no
14294,no
14296,no
14297,no
14298,no
14299,no
14300,no
14301,no
14302,no
14303,no
14304,no
14306,no
14308,no
14311,yes
14312,no
14313,no
14314,no
14315,no
14317,no
14318,no
14319,no
14320,no
14321,no
14322,no
14323,no
14324,no
14325,no
14326,no
14327,no
14328,no
14333,no
14334,no
14335,no
14336,no
14337,no
14340,no
14341,no
14342,no
14344,no
14346,no
14348,no
14349,no
14350,no
14351,no
14354,no
14355,no
14356,yes
14359,no
14360,no
14361,no
14362,no
14363,no
14364,no
14365,no
14366,no
14368,no
14369,no
14371,no
14372,no
14373,no
14374,no
14375,no
14377,no
14378,no
14380,no
14382,yes
14386,no
14387,no
14389,no
14391,no
14392,no
14393,no
14394,no
14395,no
14396,no
14397,no
14399,no
14400,no
14401,no
14402,no
14403,no
14404,no
14405,no
14406,no
14409,no
14410,yes
14411,no
14412,no
14413,no
14414,no
14416,no
14417,no
14418,no
14419,no
14420,no
14421,no
14422,no
14424,yes
14425,no
14426,no
14427,no
14428,no
14432,no
14435,no
14436,no
14437,no
14438,no
14439,no
14440,no
14441,no
14442,no
14444,no
14445,no
14446,no
14448,no
14449,no
14450,no
14452,no
14453,no
14454,no
14455,no
14456,no
14457,no
14458,no
14460,no
14461,no
14462,no
14463,no
14464,no
14465,yes
14466,no
14467,no
14468,no
14469,no
14470,no
14472,no
14474,no
14476,no
14477,yes
14478,no
14479,yes
14480,no
14481,no
14482,yes
14484,no
14485,no
14486,no
14487,no
14488,no
14489,no
14490,no
14492,yes
14493,no
14494,no
14495,no
14497,no
14498,no
14500,no
14501,no
14502,no
14503,no
14504,no
14505,no
14507,no
14508,no
14509,no
14510,no
14511,no
14512,no
14513,no
14514,no
14515,no
14516,no
14517,no
14518,no
14519,no
14520,yes
14521,no
14522,no
14523,no
14524,no
14526,no
14527,no
14528,no
14529,yes
14530,no
14531,no
14533,no
14534,no
14535,no
14536,no
14537,no
14538,no
14539,no
14540,no
14541,no
14542,no
14545,no
14546,no
14547,no
14549,no
14550,no
14551,no
14553,yes
14554,yes
14555,no
14556,no
14558,no
14559,no
14560,no
14562,no
14563,no
14564,no
14565,no
14566,no
14567,no
14568,no
14569,no
14570,no
14571,no
14572,no
14573,no
14575,no
14577,no
14578,no
14580,no
14582,yes
14583,no
14584,no
14585,no
14588,no
14589,no
14590,no
14591,yes
14592,yes
14593,no
14594,no
14596,yes
14597,yes
14598,yes
14599,no
14600,no
14601,no
14602,yes
14603,no
14604,no
14605,no
14607,no
14608,no
14609,no
14610,no
14611,no
14612,no
14613,no
14614,no
14615,no
14616,no
14617,no
14618,yes
14619,no
14620,no
14621,no
14623,no
14624,no
14625,no
14626,no
14627,no
14628,no
14629,no
14630,no
14631,no
14632,no
14633,yes
14634,no
14635,no
14636,no
14637,no
14638,no
14639,yes
14641,no
14642,no
14646,no
14647,no
14648,no
14649,no
14653,no
14654,no
14655,no
14656,no
14657,no
14660,no
14661,no
14663,no
14664,no
14665,no
14666,no
14668,no
14669,no
14670,no
14671,no
14672,no
14673,no
14675,no
14677,no
14678,no
14679,no
14680,no
14681,no
14682,no
14683,no
14684,yes
14685,no
14686,yes
14687,no
14688,no
14689,no
14690,yes
14691,no
14692,no
14693,no
14694,no
14695,yes
14696,no
14698,no
14699,no
14700,no
14701,no
14702,no
14703,no
14704,no
14705,no
14706,no
14707,no
14710,no
14711,yes
14713,no
14714,no
14715,no
14717,no
14718,no
14720,no
14721,no
14723,no
14724,no
14725,no
14726,no
14727,no
14728,no
14729,yes
14730,no
14731,no
14732,no
14733,no
14734,no
14735,no
14736,no
14737,no
14738,no
14739,no
14740,no
14741,no
14742,no
14743,no
14744,no
14745,no
14746,yes
14747,no
14751,no
14753,no
14755,yes
14756,no
14757,no
14758,no
14759,no
14760,no
14761,no
14762,no
14763,yes
14764,no
14765,no
14766,no
14767,no
14768,no
14769,no
14770,no
14771,no
14772,no
14774,no
14775,no
14776,no
14779,no
14781,no
14782,no
14783,no
14784,no
14785,no
14786,no
14787,yes
14788,yes
14789,yes
14790,no
14791,no
14793,no
14794,no
14795,yes
14798,no
14800,no
14801,no
14802,no
14803,yes
14804,no
14805,yes
14806,no
14807,no
14808,no
14809,no
14812,no
14813,no
14814,no
14815,yes
14816,no
14818,no
14820,no
14821,yes
14823,no
14824,no
14826,no
14827,no
14828,yes
14829,no
14831,no
14832,no
14833,no
14834,no
14835,no
14836,no
14837,no
14838,no
14839,no
14841,no
14842,no
14843,no
14844,no
14845,no
14847,no
14848,no
14850,no
14852,no
14853,no
14854,no
14855,no
14856,no
14857,no
14858,no
14861,no
14862,no
14863,no
14864,yes
14865,no
14866,no
14867,no
14868,no
14869,no
14875,no
14876,no
14877,no
14878,no
14880,no
14881,no
14882,no
14883,no
14884,yes
14887,no
14888,yes
14889,no
14890,no
14891,no
14892,yes
14893,no
14894,no
14896,no
14897,no
14898,no
14899,no
14900,no
14901,no
14902,no
14904,no
14906,no
14907,no
14908,no
14909,no
14910,no
14911,no
14913,no
14914,no
14915,no
14917,no
14918,no
14920,no
14923,no
14927,no
14928,no
14930,no
14932,no
14933,no
14934,no
14935,no
14937,no
14938,no
14941,no
14942,no
14943,no
14944,yes
14946,no
14948,no
14949,no
14951,no
14952,no
14953,no
14954,no
14955,no
14956,no
14957,no
14959,no
14960,no
14961,no
14962,no
14965,no
14966,no
14967,no
14969,no
14971,no
14972,no
14973,no
14974,no
14975,no
14977,no
14978,no
14979,no
14980,no
14981,no
14983,no
14985,no
14986,no
14988,no
14989,no
14991,no
14992,no
14993,no
14994,no
14995,no
14996,no
14997,no
14998,no
15000,no
15001,no
15002,no
15003,no
15004,no
15005,no
15006,no
15007,no
15008,no
15009,no
15012,no
15013,no
15014,no
15015,no
15016,no
15017,no
15018,no
15021,no
15022,no
15023,no
15024,no
15025,no
15026,no
15028,no
15030,no
15031,no
15032,no
15034,no
15036,no
15037,no
15038,no
15040,no
15041,no
15042,no
15043,no
15044,no
15045,yes
15046,no
15047,no
15048,no
15049,no
15051,no
15052,no
15053,no
15054,no
15055,no
15056,no
15057,no
15058,no
15059,no
15060,no
15061,no
15062,no
15063,no
15066,no
15067,no
15068,no
15069,no
15070,no
15071,no
15072,no
15073,no
15075,no
15077,no
15078,no
15079,no
15081,no
15083,no
15085,no
15087,no
15088,no
15092,no
15093,no
15094,yes
15096,no
15097,no
15098,no
15100,no
15101,no
15102,no
15103,no
15104,no
15105,no
15106,no
15107,no
15108,no
15110,yes
15112,no
15113,no
15114,no
15115,no
15116,no
15117,no
15118,no
15119,no
15120,no
15121,yes
15122,no
15124,no
15129,no
15130,no
15131,no
15133,no
15136,no
15137,no
15138,no
15140,no
15141,no
15142,no
15143,no
15144,no
15145,no
15146,no
15148,no
15150,no
15151,no
15152,no
15153,no
15155,yes
15157,no
15158,no
15159,no
15160,no
15161,no
15163,no
15164,no
15167,no
15168,no
15169,no
15170,no
15171,no
15174,no
15175,no
15176,no
15178,no
15179,no
15180,no
15181,no
15182,no
15183,no
15184,no
15186,no
15187,yes
15188,no
15189,no
15190,yes
15191,no
15192,no
15193,no
15194,yes
15195,yes
15196,no
15197,no
15198,no
15200,no
15201,no
15202,no
15203,no
15204,no
15206,no
15207,no
15208,no
15209,yes
15210,no
15212,no
15213,no
15214,no
15215,yes
15216,no
15221,no
15222,no
15223,no
15224,no
15225,no
15226,no
15227,no
15229,no
15230,no
15232,no
15233,no
15234,no
15236,no
15237,no
15238,no
15239,no
15240,no
15243,no
15244,no
15245,no
15246,no
15247,yes
15248,no
15249,no
15251,no
15252,no
15253,no
15254,no
15256,no
15257,no
15259,no
15261,no
15262,no
15263,no
15264,no
15265,no
15266,no
15267,no
15269,yes
15270,no
15271,no
15272,no
15273,no
15274,no
15275,no
15276,no
15278,no
15279,no
15280,no
15281,no
15282,no
15283,no
15284,no
15285,no
15287,no
15290,no
15291,no
15292,no
15293,no
15294,yes
15295,no
15297,no
15298,no
15299,no
15300,no
15301,no
15302,no
15303,no
15304,no
15306,no
15308,no
15309,no
15310,no
15311,no
15312,no
15313,no
15315,no
15316,yes
15318,no
15319,yes
15320,no
15321,no
15322,no
15323,no
15324,no
15325,no
15326,no
15328,no
15329,no
15330,no
15331,no
15332,no
15334,no
15336,no
15337,no
15339,no
15340,no
15341,no
15342,no
15343,no
15344,yes
15345,yes
15348,no
15349,no
15350,no
15351,no
15353,yes
15354,no
15355,no
15356,no
15357,yes
15358,no
15359,no
15360,no
15361,no
15362,no
15363,no
15364,no
15365,no
15366,no
15368,yes
15369,no
15371,no
15372,no
15373,no
15374,no
15375,no
15377,no
15380,no
15381,no
15382,no
15385,no
15387,yes
15388,no
15389,no
15390,no
15392,no
15393,no
15395,no
15396,no
15397,no
15398,no
15400,no
15402,no
15403,yes
15404,no
15405,no
15409,no
15411,no
15412,no
15413,no
15414,no
15415,no
15416,no
15418,no
15419,no
15420,no
15422,no
15423,no
15424,no
15426,no
15427,no
15428,no
15429,yes
15430,no
15431,no
15432,no
15433,no
15434,no
15435,no
15436,no
15438,no
15441,no
15442,no
15443,no
15444,no
15445,no
15446,no
15447,no
15448,no
15451,no
15452,yes
15454,no
15455,no
15456,yes
15457,no
15458,no
15459,no
15460,no
15461,no
15462,no
15463,no
15464,no
15465,no
15466,no
15467,no
15468,no
15469,no
15470,no
15473,no
15475,no
15477,no
15479,no
15480,no
15481,no
15482,no
15483,no
15484,no
15485,yes
15486,no
15487,no
15488,no
15491,no
15493,no
15495,no
15496,no
15497,no
15498,yes
